coord_lat,coord_lon,weather_id,weather_main,weather_description,weather_icon,base,main_temp,main_pressure,main_humidity,main_temp_min,main_temp_max,visibility,wind_speed,wind_deg,clouds_all,dt,sys_type,sys_id,sys_message,sys_country,sys_sunrise,sys_sunset,timezone,id,name,cod
53.59,-116.44,804,Clouds,overcast clouds,04d,stations,28.4,1016,92,28.4,28.4,14484,3.36,200,90,1569947044,1,794,0.0083,CA,1569937629,1569979416,-21600,5946820,Edson,200
56.36,114.84,801,Clouds,few clouds,02n,stations,24.34,1026.02,79,24.34,24.34,,6.98,339.722,22,1569947044,,,0.0054,RU,1569968653,1570010162,28800,2015701,Taksimo,200
-16.99,145.42,803,Clouds,broken clouds,04n,stations,70.45,1018,83,64,73.4,10000,6.93,150,75,1569947045,1,9490,0.0062,AU,1569960019,1570004122,36000,2158767,Mareeba,200
-20.41,57.7,801,Clouds,few clouds,02n,stations,73.17,1020,78,73,73.4,10000,8.05,90,20,1569947045,1,2061,0.009,MU,1569894656,1569938821,14400,934322,Mahebourg,200
-3.41,-39.03,801,Clouds,few clouds,02d,stations,86.27,1011,48,86,87.8,10000,20.8,90,20,1569947045,1,8363,0.0095,BR,1569918104,1569961793,-10800,3393115,Paracuru,200
36.8,4.25,802,Clouds,scattered clouds,03d,stations,76.72,1009.86,52,76.72,76.72,,2.1,216.493,25,1569947046,,,0.0063,DZ,1569908266,1569950861,3600,2476396,Timizart,200
63.75,-68.52,802,Clouds,scattered clouds,03d,stations,39.09,1012,60,39,39.2,48279,5.82,160,40,1569947046,1,797,0.0067,CA,1569926508,1569967541,-14400,5983720,Iqaluit,200
38.52,-28.7,802,Clouds,scattered clouds,03d,stations,75.2,1014,88,75.2,75.2,10000,9.17,140,40,1569947046,1,6883,0.0076,PT,1569916208,1569958731,0,3372707,Ribeira Grande,200
34.96,-90.03,801,Clouds,few clouds,02d,stations,89.1,1020,52,84.99,93,16093,4.7,250,20,1569947047,1,4867,0.0073,US,1569930874,1569973496,-18000,4430400,Horn Lake,200
-1.57,9.26,804,Clouds,overcast clouds,04d,stations,76.9,1008.79,79,76.9,76.9,,12.19,210.295,92,1569947047,,,0.0072,GA,1569906541,1569950181,3600,2396853,Omboue,200
21.46,-71.14,802,Clouds,scattered clouds,03d,stations,87.8,1011,89,87.8,87.8,10000,3.74,48.575,40,1569947047,1,7041,0.009,TC,1569926136,1569969170,-14400,3576994,Cockburn Town,200
17.2,-25.09,804,Clouds,overcast clouds,04d,stations,76.72,1014.05,82,76.72,76.72,,11.9,46.804,100,1569947047,,,0.0059,CV,1569915025,1569958182,-3600,3374346,Ponta do Sol,200
37.72,-25.43,803,Clouds,broken clouds,04d,stations,76.51,1017,88,73.4,79,10000,9.17,140,75,1569947048,1,6899,0.0099,PT,1569915409,1569957961,0,3372472,Vila Franca do Campo,200
-13.88,167.55,500,Rain,light rain,10n,stations,78.8,1013,94,78.8,78.8,,10.29,20,100,1569947048,1,7307,0.0067,VU,1569954760,1569998761,39600,2134814,Sola,200
20.52,-13.05,801,Clouds,few clouds,02d,stations,111.1,1007.56,6,111.1,111.1,,19.82,82.784,12,1569946846,,,0.0067,MR,1569912179,1569955250,0,2381334,Atar,200
34.73,135.41,803,Clouds,broken clouds,04n,stations,74.97,1018,88,73,77,10000,5.82,60,75,1569947049,1,7962,0.007,JP,1569963182,1570005763,32400,1865387,Amagasaki,200
11.67,92.75,803,Clouds,broken clouds,04n,stations,82.48,1012.76,78,82.48,82.48,,8.28,338.245,73,1569947049,,,0.0058,IN,1569886672,1569929984,19800,1259385,Port Blair,200
-28.77,32.06,802,Clouds,scattered clouds,03n,stations,67,1023.99,67,67,67,,18.1,166.629,31,1569947049,,,0.0065,ZA,1569900662,1569945119,7200,962367,Richards Bay,200
10.57,72.64,804,Clouds,overcast clouds,04n,stations,82.12,1011.58,67,82.12,82.12,,3.38,198.951,100,1569947050,,,0.0081,IN,1569891485,1569934822,19800,1267390,Kavaratti,200
59.36,143.24,804,Clouds,overcast clouds,04n,stations,37.48,1008.9,71,37.48,37.48,,2.21,180.58,100,1569947050,,,0.0055,RU,1569961944,1570003243,36000,2122605,Okhotsk,200
2.74,23.78,500,Rain,light rain,10n,stations,82.12,1006.09,68,82.12,82.12,,3.74,249.059,95,1569947050,,,0.0066,CD,1569903112,1569946642,7200,220448,Aketi,200
41.72,-8.86,802,Clouds,scattered clouds,03d,stations,68.29,1018,82,66.99,69.01,10000,8.05,310,40,1569947050,1,6900,0.0069,PT,1569911502,1569953916,3600,2742765,Areosa,200
45.43,40.58,500,Rain,light rain,10n,stations,66,1010,62,66,66,,6.69,235.933,68,1569947051,3,2018347,0.0061,RU,1569899701,1569941991,10800,540761,Kropotkin,200
20.45,-102.13,802,Clouds,scattered clouds,03d,stations,64.66,1015.3,86,64.66,64.66,,2.82,94.402,28,1569947051,,,0.0059,MX,1569933561,1569976616,-18000,4012045,Degollado,200
70.86,29.09,521,Rain,shower rain,09n,stations,39.16,1011,65,35.6,41,10000,28.86,60,75,1569947051,1,1620,0.007,NO,1569903504,1569943703,7200,780687,Berlevag,200
37.46,-122.43,800,Clear,clear sky,01d,stations,55.2,1016,81,48,60.01,14484,3.8,12.543,1,1569947052,1,4322,0.0099,US,1569938698,1569981221,-25200,5354943,Half Moon Bay,200
-1.8,37.62,501,Rain,moderate rain,10n,stations,75.1,1009.72,62,75.1,75.1,,12.15,129.673,100,1569947052,,,0.0068,KE,1569899734,1569943379,10800,188080,Makueni,200
7.98,49.82,800,Clear,clear sky,01n,stations,76.9,1009.85,72,76.9,76.9,,13.33,134.504,0,1569947053,,,0.0065,SO,1569896929,1569940329,10800,60019,Eyl,200
-0.28,20.88,802,Clouds,scattered clouds,03d,stations,85.9,1005.31,60,85.9,85.9,,3.09,254.174,42,1569947053,,,0.0067,CD,1569903770,1569947376,3600,218680,Boende,200
46.19,-82.96,804,Clouds,overcast clouds,04d,stations,66.24,1012,88,64.4,68,16093,8.05,320,90,1569947054,1,3858,0.0065,CA,1569929393,1569971585,-14400,5903851,Blind River,200
-5.2,-35.46,802,Clouds,scattered clouds,03d,stations,86,1011,51,86,86,10000,18.34,140,40,1569947054,1,8452,0.0062,BR,1569917223,1569960960,-10800,3386213,Touros,200
-16.1,23.3,804,Clouds,overcast clouds,04n,stations,93.28,1005.53,8,93.28,93.28,,7.4,194.007,99,1569947055,,,0.0065,ZM,1569902973,1569947012,7200,898947,Senanga,200
-20.23,164.02,804,Clouds,overcast clouds,04n,stations,71.14,1019.54,80,71.14,71.14,,20.76,131.317,100,1569947055,,,0.0062,NC,1569955504,1569999711,39600,2138555,Poum,200
7.32,13.58,211,Thunderstorm,thunderstorm,11d,stations,77,1013,65,77,77,10000,4.7,320,75,1569947055,1,2092,0.0066,CM,1569905618,1569949031,3600,2224827,Ngaoundere,200
3.38,-59.8,803,Clouds,broken clouds,04d,stations,90.58,1010.34,50,90.58,90.58,,11.59,61.078,80,1569947056,,,0.0066,GY,1569923176,1569966687,-14400,3379316,Lethem,200
54.17,74.7,801,Clouds,few clouds,02n,stations,41.98,1029.47,67,41.98,41.98,,7.07,236.809,14,1569947056,,,0.0064,RU,1569891715,1569933604,21600,1496633,Novovarshavka,200
-3.46,-40.21,800,Clear,clear sky,01d,stations,93.1,1010.05,33,93.1,93.1,,8.25,117.913,0,1569947057,,,0.0068,BR,1569918386,1569962076,-10800,3389387,Santana do Acarau,200
51.48,140.77,800,Clear,clear sky,01n,stations,45.76,1013.58,78,45.76,45.76,,4.05,161.335,2,1569947057,,,0.006,RU,1569962265,1570004107,36000,2126018,De-Kastri,200
32.72,-102.64,804,Clouds,overcast clouds,04d,stations,76.15,1017,69,73.4,78.8,16093,16.11,180,90,1569947057,1,4240,0.0055,US,1569933865,1569976557,-18000,5530452,Seminole,200
60.73,77.6,500,Rain,light rain,10n,stations,41,1014,93,41,41,10000,11.18,200,90,1569947058,1,8986,0.0089,RU,1569891238,1569932689,25200,1490796,Strezhevoy,200
38.05,-84.5,800,Clear,clear sky,01d,stations,89.47,1020,41,87.01,91.99,16093,8.05,250,1,1569946893,1,4696,0.0073,US,1569929600,1569972117,-14400,4297983,Lexington,200
43.38,-2.98,803,Clouds,broken clouds,04d,stations,66.69,1014,73,61,71.6,10000,13.87,300,75,1569947058,1,6395,0.0073,ES,1569910122,1569952474,7200,3108702,Sopelana,200
55.6,73.49,801,Clouds,few clouds,02n,stations,40.54,1026.46,75,40.54,40.54,,11.1,226.905,17,1569947059,,,0.0063,RU,1569892047,1569933852,21600,1493004,Sargatskoye,200
24.68,116.14,800,Clear,clear sky,01n,stations,72.76,1011.37,65,72.76,72.76,,1.28,313.787,0,1569947059,,,0.0089,CN,1569967645,1570010547,28800,1806041,Jiaocheng,200
50.38,90.44,804,Clouds,overcast clouds,04n,stations,12.46,1027.52,88,12.46,12.46,,6.78,28.146,100,1569947060,,,0.0057,RU,1569887834,1569929932,25200,1498283,Mugur-Aksy,200
-17.91,15.98,800,Clear,clear sky,01d,stations,93.2,1013,7,93.2,93.2,10000,3.36,100,0,1569947060,1,2267,0.0066,NA,1569904702,1569948796,7200,3354247,Ondangwa,200
-20.95,164.69,804,Clouds,overcast clouds,04n,stations,69.7,1020.04,79,69.7,69.7,,20.4,126.691,100,1569947060,,,0.0056,NC,1569955331,1569999563,39600,2137748,Voh,200
-3.71,-38.6,801,Clouds,few clouds,02d,stations,86.49,1011,48,86,87.8,10000,20.8,90,20,1569947061,1,8363,0.007,BR,1569917996,1569961693,-10800,6320062,Vila Velha,200
43.11,144.15,800,Clear,clear sky,01n,stations,55.3,1020.15,94,55.3,55.3,,2.48,348.01,0,1569947061,,,0.0064,JP,1569961245,1570003505,32400,2129072,Kushiro,200
66.04,-17.34,800,Clear,clear sky,01d,stations,44.6,1022,48,44.6,44.6,10000,17.22,99,0,1569947061,1,83,0.0084,IS,1569914326,1569955162,0,2629833,Husavik,200
56.84,124.9,803,Clouds,broken clouds,04n,stations,19.48,1023.59,93,19.48,19.48,,3.83,286.41,66,1569947062,,,0.0062,RU,1569966253,1570007735,32400,2025261,Chulman,200
6.62,73.07,802,Clouds,scattered clouds,03n,stations,83.02,1010.7,74,83.02,83.02,,10.74,132.609,43,1569947062,,,0.0078,MV,1569891333,1569934768,18000,1337613,Kulhudhuffushi,200
-0.91,122.88,804,Clouds,overcast clouds,04n,stations,61.06,1013.55,97,61.06,61.06,,3.98,191.013,85,1569947063,,,0.0065,ID,1569965666,1570009291,28800,1637001,Biak,200
9.88,-11.17,500,Rain,light rain,10d,stations,84.46,1008.31,70,84.46,84.46,,5.19,274.776,53,1569947063,,,0.0062,SL,1569911590,1569954937,0,2409019,Gberia Fotombu,200
-6.42,20.79,803,Clouds,broken clouds,04d,stations,78.16,1006.69,70,78.16,78.16,,5.44,215.497,72,1569947063,,,0.0059,CD,1569903711,1569947478,7200,204953,Tshikapa,200
25.02,37.27,800,Clear,clear sky,01n,stations,83.92,1006.85,75,83.92,83.92,,6.49,5.35,0,1569947064,,,0.0061,SA,1569900160,1569943120,10800,100926,Umm Lajj,200
67.65,134.64,804,Clouds,overcast clouds,04n,stations,21.46,1009.26,88,21.46,21.46,,1.66,270.232,88,1569947064,,,0.007,RU,1569964473,1570004841,36000,2027044,Batagay,200
-7.75,-34.83,802,Clouds,scattered clouds,03d,stations,83.35,1012,65,82.4,84.2,10000,11.41,120,40,1569947064,1,8426,0.0063,BR,1569917037,1569960843,-10800,3397963,Itamaraca,200
50.86,0.58,521,Rain,shower rain,09d,stations,62.06,998,82,59,64.99,10000,17.22,240,20,1569946872,1,1420,0.0088,GB,1569909435,1569951453,3600,2647356,Hastings,200
67.47,78.7,500,Rain,light rain,10n,stations,36.58,1005.98,97,36.58,36.58,,6.89,198.57,100,1569947065,,,0.0072,RU,1569891311,1569932088,18000,1489853,Tazovskiy,200
-22.95,14.51,800,Clear,clear sky,01d,stations,72.39,1011,12,63,87.8,10000,19.46,230,0,1569947065,1,2288,0.0063,NA,1569904974,1569949229,7200,3359638,Walvis Bay,200
65.95,111.51,803,Clouds,broken clouds,04n,stations,21.2,1015,100,21.2,21.2,10000,4.47,280,75,1569947065,1,8846,0.006,RU,1569969918,1570010495,32400,2027296,Aykhal,200
71.64,128.87,804,Clouds,overcast clouds,04n,stations,28.66,1004.01,96,28.66,28.66,,12.71,305.562,100,1569947066,,,0.0079,RU,1569966219,1570005864,32400,2015306,Tiksi,200
-27.6,-48.55,801,Clouds,few clouds,02d,stations,73.78,1013,69,68,79,10000,21.92,360,20,1569947066,1,8360,0.0073,BR,1569920014,1569964450,-10800,3463237,Florianopolis,200
40.71,112.04,800,Clear,clear sky,01n,stations,60.8,1016,63,60.8,60.8,10000,2.24,,0,1569947067,1,9612,0.0064,CN,1569968907,1570011252,28800,2052479,Zhuhai,200
2.33,-72.63,800,Clear,clear sky,01d,stations,87.88,1010.81,56,87.88,87.88,,4.45,28.592,5,1569947067,,,0.0064,CO,1569926241,1569969779,-18000,3792387,El Retorno,200
37.28,-107.88,800,Clear,clear sky,01d,stations,62.13,1018,50,55.99,68,16093,4.56,124.946,1,1569947068,1,3856,0.0078,US,1569935201,1569977736,-21600,5420241,Durango,200
25.35,85.03,701,Mist,mist,50n,stations,77,1009,100,77,77,3500,1.39,349.827,40,1569947068,1,9129,0.0078,IN,1569888699,1569931662,19800,1269557,Masaurhi,200
-3.27,29.62,500,Rain,light rain,10n,stations,65.92,1009.09,80,65.92,65.92,,1.3,107.839,89,1569947068,,,0.0058,BI,1569901634,1569945318,7200,425551,Muramvya,200
-7.71,110.6,804,Clouds,overcast clouds,04n,stations,65.92,1014.99,88,65.92,65.92,,2.95,279.305,100,1569947068,,,0.006,ID,1569882148,1569925943,25200,1639900,Klaten,200
-17.73,-39.27,500,Rain,light rain,10d,stations,75.46,1017.89,77,75.46,75.46,,13.94,116.664,72,1569947069,,,0.0084,BR,1569917957,1569962055,-10800,3466980,Caravelas,200
-45.58,-72.07,803,Clouds,broken clouds,04d,stations,42.24,1016,52,41,44.6,10000,4.7,250,75,1569947069,1,8491,0.0073,CL,1569925217,1569970535,-10800,3894426,Coihaique,200
34.64,-120.46,800,Clear,clear sky,01d,stations,59.32,1014,62,53.01,66.2,16093,3.36,,1,1569947011,1,4747,0.0078,US,1569938176,1569980797,-25200,5367788,Lompoc,200
70.37,31.11,521,Rain,shower rain,09n,stations,37.4,1008,64,35.6,39.2,10000,21.92,50,75,1569947070,1,1682,0.0093,NO,1569902975,1569943262,7200,777019,Vardo,200
-7.95,110.28,804,Clouds,overcast clouds,04n,stations,74.38,1015.25,90,74.38,74.38,,5.95,88.643,91,1569946777,,,0.0057,ID,1569882221,1569926023,25200,1650434,Bambanglipuro,200
12.24,109.19,801,Clouds,few clouds,02n,stations,82.4,1013,94,82.4,82.4,10000,4.7,290,20,1569947070,1,9304,0.006,VN,1569882734,1569926034,25200,1572151,Nha Trang,200
50.7,-127.42,803,Clouds,broken clouds,04d,stations,42.8,1021,93,42.8,42.8,16093,2.24,100,75,1569947070,1,1011,0.0076,CA,1569940185,1569982129,-25200,6111862,Port Hardy,200
26.59,12.77,800,Clear,clear sky,01d,stations,91.3,1010.68,13,91.3,91.3,,8.93,5.321,0,1569947071,,,0.0059,LY,1569906064,1569948974,7200,2219235,Awbari,200
18.48,31.82,804,Clouds,overcast clouds,04n,stations,101.02,1004.42,20,101.02,101.02,,4.05,96.246,100,1569947071,,,0.0054,SD,1569901382,1569944514,7200,370481,Marawi,200
42.77,-9.06,802,Clouds,scattered clouds,03d,stations,66.63,1018,68,64.4,69.01,10000,9.17,250,40,1569947071,1,6434,0.0066,ES,1569911571,1569953943,7200,3115824,Muros,200
37.17,-99.65,501,Rain,moderate rain,10d,stations,70,961,89,70,70,,15.99,9,100,1569947072,3,2021131,0.0063,US,1569933223,1569975764,-18000,4267710,Sitka,200
20.05,-75.95,801,Clouds,few clouds,02d,stations,84.2,1010,66,84.2,84.2,9000,6.93,130,20,1569947072,1,7240,0.0078,CU,1569927271,1569970343,-14400,3561408,El Cobre,200
49.78,-74.86,500,Rain,light rain,10d,stations,37.4,1008,93,37.4,37.4,8047,11.41,120,90,1569947073,1,859,0.0058,CA,1569927533,1569969558,-14400,5919850,Chapais,200
-0.41,-65.02,804,Clouds,overcast clouds,04d,stations,92.74,1009.86,46,92.74,92.74,,4.38,49.491,100,1569947073,,,0.0105,BR,1569924379,1569967989,-14400,3662489,Santa Isabel do Rio Negro,200
-5.56,150.15,804,Clouds,overcast clouds,04n,stations,72.4,1010.79,91,72.4,72.4,,3,194.275,93,1569947073,,,0.0056,PG,1569959058,1570002813,36000,2093967,Kimbe,200
17.02,-25.06,804,Clouds,overcast clouds,04d,stations,77.98,1013.87,81,77.98,77.98,,11.48,19.838,100,1569947074,,,0.0061,CV,1569915015,1569958177,-3600,3374336,Porto Novo,200
-23.86,35.35,201,Thunderstorm,thunderstorm with rain,11n,stations,64.4,1019,93,64.4,64.4,9000,6.93,180,75,1569947074,1,2200,0.0062,MZ,1569899960,1569944242,7200,1039536,Maxixe,200
24.19,102.82,803,Clouds,broken clouds,04n,stations,57.46,1013.12,95,57.46,57.46,,2.91,208.99,65,1569947074,,,0.0071,CN,1569970835,1570013749,28800,1787599,Xingyi,200
-24.87,152.35,500,Rain,light rain,10n,stations,62.78,1026,100,62.6,63,10000,10.29,140,75,1569947075,1,9501,0.0082,AU,1569958220,1570002595,36000,2173323,Bundaberg,200
53.84,57.45,801,Clouds,few clouds,02n,stations,38.2,1021.18,88,38.2,38.2,,6.24,158.557,20,1569947075,,,0.0058,RU,1569895850,1569937746,18000,480637,Tukan,200
30.04,-94.42,803,Clouds,broken clouds,04d,stations,87.19,1018,62,84,89.6,16093,5.82,120,75,1569947075,1,3476,0.008,US,1569931849,1569974628,-18000,4732862,Nome,200
60.72,-135.06,803,Clouds,broken clouds,04d,stations,45.57,1004,87,44.01,46.4,64372,20.8,160,75,1569947076,1,983,0.0086,CA,1569942362,1569983618,-25200,6180550,Whitehorse,200
14.76,5.77,211,Thunderstorm,thunderstorm,11d,stations,96.8,1009,39,96.8,96.8,10000,6.93,60,20,1569947076,1,1189,0.0055,NE,1569907586,1569950811,3600,2442478,Keita,200
66.56,67.8,500,Rain,light rain,10n,stations,37.66,1001.59,98,37.66,37.66,,9.24,210.247,100,1569947076,,,0.0074,RU,1569893877,1569934752,18000,1512019,Aksarka,200
-0.5,117.14,804,Clouds,overcast clouds,04n,stations,73.66,1012.1,95,73.66,73.66,,1.81,195.124,100,1569947077,,,0.0055,ID,1569967049,1570010663,28800,1629001,Samarinda,200
42.62,-113.68,801,Clouds,few clouds,02d,stations,38.52,1016,80,37.4,41,16093,8.05,260,20,1569947077,1,3536,0.0084,US,1569936695,1569979024,-21600,5606000,Rupert,200
-3.66,152.44,500,Rain,light rain,10n,stations,78.16,1010.38,85,78.16,78.16,,8.37,132.693,98,1569947077,,,0.0063,PG,1569958535,1570002237,36000,2090021,Namatanai,200
27.63,85.52,802,Clouds,scattered clouds,03n,stations,68,1017,94,68,68,8000,3.36,220,40,1569946930,1,9201,0.0059,NP,1569888613,1569931513,20700,1283679,Banepa,200
-23.13,150.74,803,Clouds,broken clouds,04n,stations,64.4,1024,82,64.4,64.4,10000,6.93,140,75,1569947078,1,9499,0.0058,AU,1569958638,1570002950,36000,2142316,Yeppoon,200
-2.72,10.02,802,Clouds,scattered clouds,03d,stations,79.06,1008.39,72,79.06,79.06,,9.6,216.68,44,1569947078,,,0.0079,GA,1569906344,1569950014,3600,2400547,Gamba,200
-14.83,-64.9,803,Clouds,broken clouds,04d,stations,87.8,1010,58,87.8,87.8,8000,17.22,340,75,1569947079,1,8641,0.0072,BO,1569924149,1569968162,-14400,3902377,Trinidad,200
16.91,97.37,800,Clear,clear sky,01n,stations,83.92,1011.53,79,83.92,83.92,,10.8,208.013,2,1569947079,,,0.0105,MM,1569885628,1569928811,23400,1292288,Thaton,200
-22.46,-68.93,803,Clouds,broken clouds,04d,stations,64.72,1023,23,64.4,64.99,10000,23.04,260,75,1569947079,1,8480,0.0071,CL,1569924994,1569969251,-10800,3897347,Calama,200
48.01,91.64,803,Clouds,broken clouds,04n,stations,33.7,1021.16,41,33.7,33.7,,5.82,103.491,62,1569947080,,,0.0062,MN,1569887491,1569929699,25200,1516048,Hovd,200
14.04,-83.39,501,Rain,moderate rain,10d,stations,82.4,1008,88,82.4,82.4,6000,4.7,320,40,1569947080,1,7181,0.0075,NI,1569928976,1569972208,-21600,3617154,Puerto Cabezas,200
-35.17,173.16,500,Rain,light rain,10n,stations,46,1015,100,46,46,,30.33,218.239,5,1569947081,3,2016422,0.0086,NZ,1569953015,1569997813,46800,2194098,Ahipara,200
50.2,-66.38,803,Clouds,broken clouds,04d,stations,42.04,1019,52,41,43,48279,5.82,30,75,1569947044,1,1013,0.0067,CA,1569925506,1569967515,-14400,6144312,Sept-Iles,200
6.12,81.12,211,Thunderstorm,thunderstorm,11n,stations,75.2,1013,100,75.2,75.2,10000,3.36,330,40,1569947082,1,9124,0.0062,LK,1569889395,1569932843,19800,1244926,Hambantota,200
31.46,-100.44,804,Clouds,overcast clouds,04d,stations,82.9,1016,58,81,84.2,16093,12.75,180,90,1569947083,1,5851,0.0072,US,1569933317,1569976049,-18000,5530022,San Angelo,200
70.03,20.97,521,Rain,shower rain,09n,stations,42.8,1008,67,42.8,42.8,10000,26.4,60,75,1569946938,1,1672,0.0068,NO,1569905387,1569945716,7200,777682,Skjervoy,200
57.84,108.35,802,Clouds,scattered clouds,03n,stations,25.42,1029.69,79,25.42,25.42,,3.29,279.129,32,1569947083,,,0.0066,RU,1569970269,1570011661,28800,2022083,Alekseyevsk,200
45.61,5.16,201,Thunderstorm,thunderstorm with rain,11d,stations,67.44,1008,53,60.01,73.99,10000,11.41,250,75,1569947084,1,6498,0.0078,FR,1569908213,1569950477,7200,2968771,Villefontaine,200
-43.3,-65.11,800,Clear,clear sky,01d,stations,48.82,1014.08,24,48.82,48.82,,18.23,251.63,0,1569947084,,,0.0066,AR,1569923619,1569968793,-10800,3839307,Rawson,200
50.11,-120.79,803,Clouds,broken clouds,04d,stations,38.79,1022,81,36,42.8,14484,3.33,179.229,75,1569947084,1,368,0.0063,CA,1569938576,1569980556,-25200,6072350,Merritt,200
24.03,-74.52,500,Rain,light rain,10d,stations,81.04,1010.94,79,81.04,81.04,,16.42,82.465,100,1569947085,,,0.0059,BS,1569926983,1569969944,-14400,3572627,Cockburn Town,200
-45.87,-67.48,802,Clouds,scattered clouds,03d,stations,48.2,1015,34,48.2,48.2,10000,12.75,230,40,1569947085,1,8284,0.0072,AR,1569924108,1569969441,-10800,3860443,Comodoro Rivadavia,200
-5.63,32.75,802,Clouds,scattered clouds,03n,stations,87.8,1011,35,87.8,87.8,10000,11.41,360,40,1569947085,1,2625,0.0063,TZ,1569900852,1569944597,10800,149929,Sikonge,200
-8.63,122.22,800,Clear,clear sky,01n,stations,75.82,1013.51,62,75.82,75.82,,3.83,190.803,0,1569947086,,,0.0062,ID,1569965714,1570009560,28800,1635815,Maumere,200
20.71,-105.21,803,Clouds,broken clouds,04d,stations,81.91,1010,83,80.6,82.99,24140,8.3,20.178,75,1569947086,1,7156,0.0061,MX,1569934304,1569977351,-18000,4004293,Ixtapa,200
-51.62,-69.22,803,Clouds,broken clouds,04d,stations,42.8,1009,45,42.8,42.8,10000,23.04,230,75,1569946923,1,8293,0.0072,AR,1569924314,1569970070,-10800,3838859,Rio Gallegos,200
33.3,44.38,803,Clouds,broken clouds,04n,stations,89.6,1007,29,89.6,89.6,10000,5.82,30,75,1569947059,1,7597,0.0078,IQ,1569898573,1569941296,10800,98182,Baghdad,200
4.36,96.17,804,Clouds,overcast clouds,04n,stations,73.12,1013.77,95,73.12,73.12,,2.19,51.111,100,1569947087,,,0.007,ID,1569885762,1569929253,25200,6705237,Simpang,200
16.28,-0.04,804,Clouds,overcast clouds,04d,stations,102.64,1005.29,18,102.64,102.64,,7.54,108.977,100,1569947088,,,0.0057,ML,1569909000,1569952185,0,2457163,Gao,200
-9.67,-35.74,802,Clouds,scattered clouds,03d,stations,84.2,1013,58,84.2,84.2,10000,11.41,110,40,1569947088,1,8413,0.0073,BR,1569917229,1569961089,-10800,3395981,Maceio,200
6.54,21.99,501,Rain,moderate rain,10n,stations,76.9,1007.16,92,76.9,76.9,,2.82,289.14,34,1569947089,,,0.0091,CF,1569903590,1569947024,3600,239899,Bria,200
29.72,112.52,800,Clear,clear sky,01n,stations,75.82,1011.53,43,75.82,75.82,,4.52,47.95,0,1569947089,,,0.0068,CN,1569968593,1570011336,28800,1788268,Dongsheng,200
44.77,-117.83,803,Clouds,broken clouds,04d,stations,39.9,1019,65,33.01,44.6,16093,8.05,360,75,1569947089,1,3453,0.0068,US,1569937738,1569979974,-25200,5712169,Baker City,200
24.09,32.9,800,Clear,clear sky,01n,stations,96.8,1008,14,96.8,96.8,10000,6.93,360,0,1569947090,1,2526,0.007,EG,1569901197,1569944181,7200,359792,Aswan,200
12.22,125.48,801,Clouds,few clouds,02n,stations,75.1,1012.41,94,75.1,75.1,,2.98,135.82,12,1569947090,,,0.0069,PH,1569965224,1570008486,28800,1731248,Alugan,200
17.54,44.22,800,Clear,clear sky,01n,stations,86,1014,27,86,86,10000,8.05,60,0,1569947090,1,7421,0.0066,SA,1569898393,1569941552,10800,103630,Najran,200
52.05,29.27,802,Clouds,scattered clouds,03n,stations,54.04,1008.48,68,54.04,54.04,,7.96,262.304,39,1569947090,,,0.0078,BY,1569902573,1569944547,10800,625324,Mazyr,200
20.89,-156.47,800,Clear,clear sky,01d,stations,73.65,1013,69,69.8,77,16093,11.41,50,1,1569946929,1,7879,0.0068,US,1569946611,1569989643,-36000,5847411,Kahului,200
41.21,36.97,800,Clear,clear sky,01n,stations,71.24,1014,82,64.4,72,10000,4.7,,0,1569947091,1,7017,0.0077,TR,1569900486,1569942939,10800,738803,Terme,200
-33.01,17.94,801,Clouds,few clouds,02d,stations,69.8,1018,37,69.8,69.8,,13.87,200,19,1569946936,1,1943,0.0052,ZA,1569903963,1569948593,7200,3361934,Saldanha,200
-32.25,148.6,800,Clear,clear sky,01n,stations,59,1027,54,59,59,10000,13.87,70,0,1569947093,1,9596,0.0089,AU,1569958970,1570003644,36000,2168305,Dubbo,200
10.22,76.22,721,Haze,haze,50n,stations,80.6,1013,88,80.6,80.6,4000,5.82,50,75,1569947093,1,9211,0.0068,IN,1569890621,1569933968,19800,1266452,Methala,200
35.37,132.75,803,Clouds,broken clouds,04n,stations,73.4,1018,88,73.4,73.4,10000,4.7,200,75,1569947093,1,8028,0.012,JP,1569963832,1570006389,32400,1861084,Izumo,200
26.54,-77.06,500,Rain,light rain,10d,stations,80.5,1012.89,80,80.5,80.5,,23.58,60.915,20,1569947094,,,0.0079,BS,1569927629,1569970517,-14400,3571913,Marsh Harbour,200
38.42,141.3,803,Clouds,broken clouds,04n,stations,61.6,1021.3,76,61.6,61.6,,4.12,345.233,58,1569947094,,,0.0079,JP,1569961835,1570004283,32400,2112576,Ishinomaki,200
-37.83,140.78,802,Clouds,scattered clouds,03n,stations,53.6,1022,50,53.6,53.6,10000,8.05,30,30,1569947095,1,9560,0.0087,AU,1569960713,1570005655,34200,2156643,Mount Gambier,200
39.15,-123.21,800,Clear,clear sky,01d,stations,49.48,1017,70,45,57,16093,4.27,50.894,1,1569946976,1,6129,0.0088,US,1569938917,1569981377,-25200,5404476,Ukiah,200
50.59,15.16,803,Clouds,broken clouds,04d,stations,61.27,1004,82,55.99,64,10000,6.93,230,75,1569947095,1,6835,0.0353,CZ,1569905925,1569947966,7200,3063853,Turnov,200
